NetworkScore,Age,Tenure,MonthlyCharge,HasInternetService,IsActiveMember,EstimatedMonthlyUsage,Exited,Region_1,Region_2,Region_3,Region_4,Gender_1,Gender_2,Gender_3,NumOfProducts_1,NumOfProducts_2,NumOfProducts_3,NumOfProducts_4
-0.9297916581839275,-1.1915557638862713,0.14932466689073792,0.4798491860934586,0.0,1.0,-0.5423752833889024,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.630748965307718,1.074417669768721,1.1369065054990724,-1.653822496191778,1.0,1.0,-0.0467561552761576,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.6031668765228855,-1.0582632089653894,-0.5090632255148184,0.4174990825458538,0.0,0.0,-0.14592210069645564,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.3652913670653168,1.407649057070926,-1.3320480910217638,-0.8955901644062334,0.0,1.0,-1.2147649015812465,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.02250059801436621,1.074417669768721,0.9723095323976834,-1.3481693071918464,1.0,1.0,1.454899589659787,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.1838331550314047,1.2743565021500438,-0.8382571717175966,-0.20167481640638868,0.0,0.0,1.648957086301233,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.09508388282793111,-0.9916169315049485,0.8077125592962943,-1.2370405737394903,1.0,0.0,1.2316947954317514,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.7194982375111916,1.074417669768721,1.6306974248032398,1.639718462497961,1.0,1.0,-0.8803444411429255,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.48558239568058814,0.6078937275456344,-1.0028541448189856,0.7001397727600763,1.0,1.0,-0.15707623413043012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.6193328639127942,-0.5250929892818618,-0.015272306210651168,1.6428654708789132,1.0,1.0,1.2925133186082396,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.1388319590026723,-1.5914334286489171,1.1369065054990724,9.676105329137224e-05,0.0,1.0,0.0004198848505814592,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.1112498702178397,-0.05856904705877515,-0.17986927931204025,-0.5981978724062998,1.0,1.0,-1.4667506167502307,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.029957031782325,0.5412474500851934,-1.1674511179203748,1.0445405024504753,0.0,1.0,-0.7590737714355903,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.1475415126246222,-1.1915557638862713,-0.5090632255148184,0.9792400785457281,0.0,0.0,1.0667031793445307,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.4492907532738057,0.2746623402434296,-0.6736601986162075,-1.4093392825965947,0.0,1.0,-1.0597468719587113,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3491253796754083,0.6745400050060754,-1.1674511179203748,1.0016625132600085,1.0,1.0,-1.4634125184232751,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.558165680494153,1.207710224689603,1.1369065054990724,1.1586195562599737,0.0,1.0,1.4558765940481644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5944573229009354,1.074417669768721,0.47851861309351607,-0.1613537715254454,0.0,0.0,0.058801027184775874,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.211415243816237,-1.1915557638862713,0.6431155861949052,0.054806366641173096,1.0,1.0,-0.23496088836494713,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.01751014031532809,0.4079548951643115,-1.3320480910217638,-0.6935915639538974,1.0,1.0,0.489456419878263,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.20395881004827845,0.8744788373873982,0.313921639992127,0.6846014188791276,0.0,0.0,-0.644804966511626,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.2477068862230196,-0.9249706540445075,-0.17986927931204025,-0.2532070786444722,1.0,1.0,0.29482900401026363,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.2564164398449695,1.7408804443731305,-0.5090632255148184,1.453061527902765,0.0,1.0,0.87085450799106,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.764499433539924,0.7411862824665163,-1.1674511179203748,-0.20246156850162644,1.0,0.0,-1.4715135131435706,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.4015830094720994,-1.1915557638862713,-0.3444662524134293,-1.4640185532156302,1.0,1.0,1.6471659115892077,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7396238925280653,-1.724725983569799,-0.015272306210651168,-0.9217496715728942,1.0,1.0,1.3455158066777093,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.2477068862230196,0.8078325599269572,0.313921639992127,-0.03508006023975932,1.0,1.0,-0.03344447048451665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.683206595104409,-0.5250929892818618,0.9723095323976834,-1.3908506083585035,0.0,0.0,-0.2925842849819459,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.0023749429974924,-0.6583855442027438,-0.5090632255148184,-0.25261701457304403,1.0,0.0,-1.3238230164338651,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6757501613364504,0.8078325599269572,-1.3320480910217638,1.0374597335933342,1.0,0.0,-1.7649812063024086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.30412418364667587,-0.5250929892818618,1.1369065054990724,1.0710933856647549,1.0,0.0,-0.43242863758810546,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.8847904621551951,1.00777139230828,0.313921639992127,0.33823380895063343,0.0,0.0,0.7109107479104559,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.3767074684602408,-0.7250318216631847,1.4661004517018505,-1.2372372617632998,1.0,1.0,0.08013228966434745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.1226659716127636,-1.0582632089653894,1.3015034786004616,1.3385890980456479,0.0,0.0,0.8433355510517655,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.220124797438187,-0.258507879440098,-0.015272306210651168,-0.9901971038585932,1.0,0.0,-0.49988264890232326,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.1751236014094546,-0.258507879440098,-1.0028541448189856,0.8012374169981487,1.0,0.0,1.5292740487250105,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.6556245063195765,1.407649057070926,-1.661242037224542,0.4839796345934579,1.0,0.0,0.005554288018211637,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6159805660867328,-1.524787151188476,1.6306974248032398,9.676105329137224e-05,0.0,1.0,-1.5166592575898392,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.6670406077145004,1.6742341669126897,0.313921639992127,-1.084804043310953,1.0,1.0,-0.15699481709806543,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.2477068862230196,-0.1252153245192161,1.6306974248032398,-0.7797409183824499,0.0,1.0,-0.6527024186510093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.3404158260534583,-0.3918004343609799,1.6306974248032398,-0.5382080251444086,1.0,1.0,0.31131595306413123,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.2839985286298021,0.20801606278298865,-1.0028541448189856,-1.2513987994775824,0.0,1.0,1.1937544583497652,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.02250059801436621,-0.6583855442027438,-0.3444662524134293,-1.0497935750728655,1.0,0.0,1.4125627328301031,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.16766716764149603,0.2746623402434296,1.4661004517018505,0.6208744991648559,0.0,0.0,-1.1857397295432035,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.220124797438187,1.4742953345313667,0.9723095323976834,9.676105329137224e-05,1.0,0.0,-0.7434417012215532,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8484988197484127,1.6742341669126897,0.9723095323976834,1.246145726855192,1.0,1.0,0.23364410418813392,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4217086644889732,-0.8583243765840666,-0.015272306210651168,0.8864033313076537,1.0,0.0,1.3074126355309936,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.7282077911331415,-1.2582020413467123,-0.8382571717175966,-0.15840345116830307,0.0,0.0,1.4899089135766412,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3928734558501494,-0.8583243765840666,0.47851861309351607,1.4591588566408589,1.0,0.0,-1.0985420878805277,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.3404158260534583,-0.026767507032323366,-1.1674511179203748,9.676105329137224e-05,0.0,0.0,-1.0100417737000151,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3939104160246655,0.34130861770387055,-0.5090632255148184,-0.05061841412070807,0.0,1.0,-0.7331424466274088,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.6556245063195765,0.8744788373873982,-1.0028541448189856,0.6641458644029413,0.0,1.0,0.12230631242930147,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3404158260534583,0.0080772304016658,0.8077125592962943,9.676105329137224e-05,0.0,1.0,1.5919244551297067,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.5380400254772792,-1.2582020413467123,-0.015272306210651168,-0.4359302527634791,0.0,0.0,0.2429256458777184,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.3652913670653168,1.2743565021500438,0.8077125592962943,1.5836623757122594,1.0,1.0,0.20262421485715393,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.31283373726862584,0.1413697853225477,-0.8382571717175966,0.16514834799829126,1.0,1.0,-0.9202387870016663,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.1321394461438346,0.07472350786210676,-0.5090632255148184,-0.2061986409540068,1.0,0.0,1.2888088436356424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.7846250885567977,1.6075878894522486,-0.015272306210651168,-0.9168324709776572,1.0,0.0,0.8917379767926257,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.764499433539924,0.4079548951643115,-1.496645064123153,-0.9709216775252641,1.0,1.0,0.4133722031333788,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.0005203207502027293,-1.1915557638862713,-1.1674511179203748,-0.6652684885253324,1.0,0.0,-1.0644690598358686,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.7759155349348478,0.8078325599269572,-1.661242037224542,1.5614366290217883,1.0,1.0,1.1274402854886547,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.15895761401954606,1.141063947229162,-1.661242037224542,0.2963392598792143,1.0,0.0,-1.649857522538614,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.0005203207502027293,1.2743565021500438,0.9723095323976834,0.6037626410934311,1.0,0.0,-0.778735984751684,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.13137552523471357,-0.9622241445142288,-0.015272306210651168,-1.4150432352870694,1.0,0.0,-0.07118126498559066,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.630748965307718,-1.1915557638862713,-0.3444662524134293,-1.6229424764536895,1.0,1.0,1.6013688308840206,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.3202901710365844,-0.7250318216631847,0.47851861309351607,-0.26264810378732734,0.0,0.0,-0.5645277725999561,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.1838331550314047,-1.1249094864258304,0.9723095323976834,-1.1845248713823593,1.0,0.0,1.313600329990717,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6670406077145004,-0.7250318216631847,1.3015034786004616,-0.6658585525967609,0.0,0.0,0.8230627099929364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.4130294818803077,1.074417669768721,0.313921639992127,-0.07225409673975101,0.0,0.0,-0.5779615829401441,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1952492564263285,-1.658079706109358,-0.5090632255148184,1.249882799307572,0.0,1.0,-0.2586846905216718,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7396238925280653,1.141063947229162,-0.015272306210651168,-1.2565126880966286,0.0,0.0,0.030345774373286324,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.7846250885567977,-0.7250318216631847,-0.6736601986162075,0.572882621355343,1.0,0.0,0.26507107868093793,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6394585189296679,-0.5917392667423028,-1.3320480910217638,-0.9618740284300281,0.0,1.0,-0.5926980657981687,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.429165098256932,-0.9916169315049485,0.9723095323976834,1.3712393099980216,0.0,1.0,1.6063352698582722,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.691916148726359,-1.1249094864258304,-0.5090632255148184,1.009923410260007,1.0,0.0,0.9234499108987062,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.45800030689575566,-0.258507879440098,0.14932466689073792,-1.4972588292394322,1.0,0.0,-1.6297882240606967,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0662486741891073,-1.5914334286489171,-0.17986927931204025,-1.6998474937631962,1.0,1.0,0.8178927284377727,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.5467495790992292,0.0080772304016658,-1.1674511179203748,1.407233218355156,1.0,1.0,0.23889550277566235,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.5743316678840618,-0.5917392667423028,-0.3444662524134293,1.4599456087360967,1.0,0.0,-1.5546403031880076,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.0749582278110572,0.8078325599269572,0.8077125592962943,-0.28113677802541837,1.0,1.0,-1.6343882863893067,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.292708082251752,-1.0582632089653894,0.14932466689073792,0.21569717011732742,0.0,1.0,0.4138199968113851,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.13137552523471357,-0.9249706540445075,1.4661004517018505,1.051817959331426,1.0,0.0,-1.3962027582061518,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.8122071773416302,-0.13017062616251693,0.14932466689073792,0.3443311376887273,1.0,0.0,1.578327810724789,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.30412418364667587,-0.5250929892818618,-0.3444662524134293,-0.4394706371920498,1.0,1.0,1.7929838165545233,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.0005203207502027293,0.6745400050060754,0.8077125592962943,-0.6005581286920137,0.0,1.0,0.5913091273665988,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.49429194930253806,-1.524787151188476,0.6431155861949052,-0.5370278970015516,0.0,0.0,0.30773360364008107,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-1.1112498702178397,0.6078937275456344,-1.1674511179203748,-0.4235389072634819,0.0,0.0,-1.5981577069869808,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.0023749429974924,0.5412474500851934,1.3015034786004616,-1.6148782674775009,1.0,1.0,0.6365223748016153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.1226659716127636,-0.258507879440098,-0.8382571717175966,-0.8997206129062324,0.0,0.0,0.08070220889090084,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8209167309635802,-1.524787151188476,-0.015272306210651168,-1.2578895042632952,0.0,1.0,0.3000396940816097,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
